"GeneID","Entry.x","Reviewed.x","Entry Name.x","Protein names.x","Gene_Names_Original.x","Length.x","Gene Names (synonym).x","Entry.y","Reviewed.y","Entry Name.y","Protein names.y","Gene_Names_Original.y","Length.y","Gene Names (synonym).y","KEGG_ID","GO_Terms","GO_Count","Metabolic_Pathways","Pathway_Count","Regulating_TFs","TF_Count","Is_TF","Regulates_Genes","Target_Count","Has_UniProt","Has_KEGG","Has_GO","Has_Pathway","Has_TF_Regulation","Annotation_Score","In_Carbon_Metabolism","In_Amino_Acid_Metabolism","In_Secondary_Metabolism","In_Actinorhodin","In_Prodigiosin","In_Calcium_Dependent_Antibiotic","In_Coelimycin_P1","In_Methylenomycin","In_Desferrioxamine","Functional_Class"
"SCO1209","Q9FCA4","unreviewed","Q9FCA4_STRCO","Acyl-CoA dehydrogenase","SCO1209 2SCG58.09c",408,"NA","Q9FCA4","unreviewed","Q9FCA4_STRCO","Acyl-CoA dehydrogenase","SCO1209 2SCG58.09c",408,"NA","sco:SCO1209","GO:0003995",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1208","Q9FCA5","unreviewed","Q9FCA5_STRCO","Cupin type-1 domain-containing protein","SCO1208 2SCG58.08",177,"NA","Q9FCA5","unreviewed","Q9FCA5_STRCO","Cupin type-1 domain-containing protein","SCO1208 2SCG58.08",177,"NA","sco:SCO1208",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1205","Q9FCA8","unreviewed","Q9FCA8_STRCO","Uncharacterized protein","SCO1205 2SCG58.05",74,"NA","Q9FCA8","unreviewed","Q9FCA8_STRCO","Uncharacterized protein","SCO1205 2SCG58.05",74,"NA","sco:SCO1205",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1204","Q9FCA9","unreviewed","Q9FCA9_STRCO","Aldehyde dehydrogenase","SCO1204 2SCG58.04",461,"NA","Q9FCA9","unreviewed","Q9FCA9_STRCO","Aldehyde dehydrogenase","SCO1204 2SCG58.04",461,"NA","sco:SCO1204","GO:0016491",1,"Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor (path:sco00250); Lysine degradation - Streptomyces coelicolor (path:sco00310); Tyrosine metabolism - Streptomyces coelicolor (path:sco00350); Butanoate metabolism - Streptomyces coelicolor (path:sco00650); Nicotinate and nicotinamide metabolism - Streptomyces coelicolor (path:sco00760); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",7,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism"
"SCO1203","Q9FCB0","unreviewed","Q9FCB0_STRCO","MutT-like protein","SCO1203 2SCG58.03",153,"NA","Q9FCB0","unreviewed","Q9FCB0_STRCO","MutT-like protein","SCO1203 2SCG58.03",153,"NA","sco:SCO1203","GO:0016787",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1253","Q9FCB4","unreviewed","Q9FCB4_STRCO","SGNH/GDSL hydrolase family protein","SCO1253 2SCG1.28",260,"NA","Q9FCB4","unreviewed","Q9FCB4_STRCO","SGNH/GDSL hydrolase family protein","SCO1253 2SCG1.28",260,"NA","sco:SCO1253",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1252","Q9FCB5","unreviewed","Q9FCB5_STRCO","Integral membrane protein","SCO1252 2SCG1.27",337,"NA","Q9FCB5","unreviewed","Q9FCB5_STRCO","Integral membrane protein","SCO1252 2SCG1.27",337,"NA","sco:SCO1252",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1251","Q9FCB6","unreviewed","Q9FCB6_STRCO","Integral membrane protein","SCO1251 2SCG1.26",468,"NA","Q9FCB6","unreviewed","Q9FCB6_STRCO","Integral membrane protein","SCO1251 2SCG1.26",468,"NA","sco:SCO1251",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1250","Q9FCB7","unreviewed","Q9FCB7_STRCO","Acetyltransferase","SCO1250 2SCG1.25",141,"NA","Q9FCB7","unreviewed","Q9FCB7_STRCO","Acetyltransferase","SCO1250 2SCG1.25",141,"NA","sco:SCO1250","GO:0016747",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1249","Q9FCB8","unreviewed","Q9FCB8_STRCO","Toxin-antitoxin system HicB family antitoxin","SCO1249 2SCG1.24c",75,"NA","Q9FCB8","unreviewed","Q9FCB8_STRCO","Toxin-antitoxin system HicB family antitoxin","SCO1249 2SCG1.24c",75,"NA","sco:SCO1249","GO:0006355",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1248","Q9FCB9","unreviewed","Q9FCB9_STRCO","Fic family toxin-antitoxin system, toxin component","SCO1248 2SCG1.23c",124,"NA","Q9FCB9","unreviewed","Q9FCB9_STRCO","Fic family toxin-antitoxin system, toxin component","SCO1248 2SCG1.23c",124,"NA","sco:SCO1248",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1247","Q9FCC0","unreviewed","Q9FCC0_STRCO","Methyltransferase type 11 domain-containing protein","SCO1247 2SCG1.22",225,"NA","Q9FCC0","unreviewed","Q9FCC0_STRCO","Methyltransferase type 11 domain-containing protein","SCO1247 2SCG1.22",225,"NA","sco:SCO1247","GO:0008757",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1242","Q9FCC5","unreviewed","Q9FCC5_STRCO","DNA-binding protein","SCO1242 2SCG1.17",286,"NA","Q9FCC5","unreviewed","Q9FCC5_STRCO","DNA-binding protein","SCO1242 2SCG1.17",286,"NA","sco:SCO1242","GO:0003677",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1240","Q9FCC7","unreviewed","Q9FCC7_STRCO","NLP/P60 family protein (Putative secreted protein)","SCO1240 2SCG1.15",157,"NA","Q9FCC7","unreviewed","Q9FCC7_STRCO","NLP/P60 family protein (Putative secreted protein)","SCO1240 2SCG1.15",157,"NA","sco:SCO1240",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1239","Q9FCC8","unreviewed","Q9FCC8_STRCO","Uncharacterized protein","SCO1239 2SCG1.14",102,"NA","Q9FCC8","unreviewed","Q9FCC8_STRCO","Uncharacterized protein","SCO1239 2SCG1.14",102,"NA","sco:SCO1239",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1237","Q9FCD0","unreviewed","Q9FCD0_STRCO","Antitoxin","SCO1237 2SCG1.12c",94,"NA","Q9FCD0","unreviewed","Q9FCD0_STRCO","Antitoxin","SCO1237 2SCG1.12c",94,"NA","sco:SCO1237",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1229","Q9FCD8","unreviewed","Q9FCD8_STRCO","Reductase","SCO1229 2SCG1.04",353,"NA","Q9FCD8","unreviewed","Q9FCD8_STRCO","Reductase","SCO1229 2SCG1.04",353,"NA","sco:SCO1229",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1228","Q9FCD9","unreviewed","Q9FCD9_STRCO","Acyltransferase","SCO1228 2SCG1.03",240,"NA","Q9FCD9","unreviewed","Q9FCD9_STRCO","Acyltransferase","SCO1228 2SCG1.03",240,"NA","sco:SCO1228","GO:0016746",1,"Glycerolipid metabolism - Streptomyces coelicolor (path:sco00561); Glycerophospholipid metabolism - Streptomyces coelicolor (path:sco00564); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Secondary Metabolism"
"SCO1227","Q9FCE0","unreviewed","Q9FCE0_STRCO","DNA-binding protein","SCO1227 2SCG1.02c",489,"NA","Q9FCE0","unreviewed","Q9FCE0_STRCO","DNA-binding protein","SCO1227 2SCG1.02c",489,"NA","sco:SCO1227","GO:0003677",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4227","Q9FCE3","unreviewed","Q9FCE3_STRCO","Uncharacterized protein","SCO4227 2SCD46.41c",79,"NA","Q9FCE3","unreviewed","Q9FCE3_STRCO","Uncharacterized protein","SCO4227 2SCD46.41c",79,"NA","sco:SCO4227",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4226","Q9FCE4","unreviewed","Q9FCE4_STRCO","SCO4226 family nickel-binding protein","SCO4226 2SCD46.40c",82,"NA","Q9FCE4","unreviewed","Q9FCE4_STRCO","SCO4226 family nickel-binding protein","SCO4226 2SCD46.40c",82,"NA","sco:SCO4226",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4225","Q9FCE5","unreviewed","Q9FCE5_STRCO","Integral membrane protein","SCO4225 2SCD46.39c",130,"NA","Q9FCE5","unreviewed","Q9FCE5_STRCO","Integral membrane protein","SCO4225 2SCD46.39c",130,"NA","sco:SCO4225",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4224","Q9FCE6","unreviewed","Q9FCE6_STRCO","Lanthionine synthetase C family protein","SCO4224 2SCD46.38c",421,"NA","Q9FCE6","unreviewed","Q9FCE6_STRCO","Lanthionine synthetase C family protein","SCO4224 2SCD46.38c",421,"NA","sco:SCO4224","GO:0005975;GO:0031179",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4223","Q9FCE7","unreviewed","Q9FCE7_STRCO","AraC-family transcriptional regulator","SCO4223 2SCD46.37c",295,"NA","Q9FCE7","unreviewed","Q9FCE7_STRCO","AraC-family transcriptional regulator","SCO4223 2SCD46.37c",295,"NA","sco:SCO4223","GO:0003700;GO:0043565;GO:0006355",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4222","Q9FCE8","unreviewed","Q9FCE8_STRCO","VOC domain-containing protein","SCO4222 2SCD46.36",126,"NA","Q9FCE8","unreviewed","Q9FCE8_STRCO","VOC domain-containing protein","SCO4222 2SCD46.36",126,"NA","sco:SCO4222",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4221","Q9FCE9","unreviewed","Q9FCE9_STRCO","Signal peptidase I","SCO4221 2SCD46.35c",138,"NA","Q9FCE9","unreviewed","Q9FCE9_STRCO","Signal peptidase I","SCO4221 2SCD46.35c",138,"NA","sco:SCO4221",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4220","Q9FCF0","unreviewed","Q9FCF0_STRCO","VOC domain-containing protein","SCO4220 2SCD46.34c",139,"NA","Q9FCF0","unreviewed","Q9FCF0_STRCO","VOC domain-containing protein","SCO4220 2SCD46.34c",139,"NA","sco:SCO4220",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4219","Q9FCF1","unreviewed","Q9FCF1_STRCO","Hydrolase (Dienelactone hydrolase family)","SCO4219 2SCD46.33",254,"NA","Q9FCF1","unreviewed","Q9FCF1_STRCO","Hydrolase (Dienelactone hydrolase family)","SCO4219 2SCD46.33",254,"NA","sco:SCO4219","GO:0016787",1,"Chlorocyclohexane and chlorobenzene degradation - Streptomyces coelicolor (path:sco00361); Fluorobenzoate degradation - Streptomyces coelicolor (path:sco00364); Toluene degradation - Streptomyces coelicolor (path:sco00623); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",5,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4218","Q9FCF2","unreviewed","Q9FCF2_STRCO","Small hydrophilic protein","SCO4218 2SCD46.32",63,"NA","Q9FCF2","unreviewed","Q9FCF2_STRCO","Small hydrophilic protein","SCO4218 2SCD46.32",63,"NA","sco:SCO4218",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4217","Q9FCF3","unreviewed","Q9FCF3_STRCO","MOSC domain-containing protein","SCO4217 2SCD46.31c",294,"NA","Q9FCF3","unreviewed","Q9FCF3_STRCO","MOSC domain-containing protein","SCO4217 2SCD46.31c",294,"NA","sco:SCO4217","GO:0003824;GO:0030151;GO:0030170",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4216","Q9FCF4","unreviewed","Q9FCF4_STRCO","Uncharacterized protein","SCO4216 2SCD46.30c",69,"NA","Q9FCF4","unreviewed","Q9FCF4_STRCO","Uncharacterized protein","SCO4216 2SCD46.30c",69,"NA","sco:SCO4216",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4215","Q9FCF5","unreviewed","Q9FCF5_STRCO","GntR-family regulatory protein","SCO4215 2SCD46.29",252,"NA","Q9FCF5","unreviewed","Q9FCF5_STRCO","GntR-family regulatory protein","SCO4215 2SCD46.29",252,"NA","sco:SCO4215","GO:0003700;GO:0006355",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4212","Q9FCF8","unreviewed","Q9FCF8_STRCO","Uncharacterized protein","SCO4212 2SCD46.26",120,"NA","Q9FCF8","unreviewed","Q9FCF8_STRCO","Uncharacterized protein","SCO4212 2SCD46.26",120,"NA","sco:SCO4212",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4211","Q9FCF9","unreviewed","Q9FCF9_STRCO","Integrase","SCO4211 2SCD46.25c",202,"NA","Q9FCF9","unreviewed","Q9FCF9_STRCO","Integrase","SCO4211 2SCD46.25c",202,"NA","sco:SCO4211","GO:0003677;GO:0006310;GO:0015074",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4210","Q9FCG0","unreviewed","Q9FCG0_STRCO","Uncharacterized protein","SCO4210 2SCD46.24c",164,"NA","Q9FCG0","unreviewed","Q9FCG0_STRCO","Uncharacterized protein","SCO4210 2SCD46.24c",164,"NA","sco:SCO4210",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4208","Q9FCG1","unreviewed","Q9FCG1_STRCO","Integral membrane transport protein","SCO4208 2SCD46.22c",429,"NA","Q9FCG1","unreviewed","Q9FCG1_STRCO","Integral membrane transport protein","SCO4208 2SCD46.22c",429,"NA","sco:SCO4208","GO:0022857;GO:0055085",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4207","Q9FCG2","unreviewed","Q9FCG2_STRCO","DUF2000 domain-containing protein","SCO4207 2SCD46.21",155,"NA","Q9FCG2","unreviewed","Q9FCG2_STRCO","DUF2000 domain-containing protein","SCO4207 2SCD46.21",155,"NA","sco:SCO4207",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4206","Q9FCG3","unreviewed","Q9FCG3_STRCO","AraC-family transcriptional regulator","SCO4206 2SCD46.20c",271,"NA","Q9FCG3","unreviewed","Q9FCG3_STRCO","AraC-family transcriptional regulator","SCO4206 2SCD46.20c",271,"NA","sco:SCO4206","GO:0003700;GO:0043565;GO:0006355",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4205","Q9FCG4","unreviewed","Q9FCG4_STRCO","YbjN domain-containing protein","SCO4205 2SCD46.19",168,"NA","Q9FCG4","unreviewed","Q9FCG4_STRCO","YbjN domain-containing protein","SCO4205 2SCD46.19",168,"NA","sco:SCO4205",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4203","Q9FCG6","unreviewed","Q9FCG6_STRCO","Class I SAM-dependent methyltransferase","SCO4203 2SCD46.17c",271,"NA","Q9FCG6","unreviewed","Q9FCG6_STRCO","Class I SAM-dependent methyltransferase","SCO4203 2SCD46.17c",271,"NA","sco:SCO4203",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4201","Q9FCG8","unreviewed","Q9FCG8_STRCO","Response regulatory domain-containing protein","SCO4201 2SCD46.15c",544,"NA","Q9FCG8","unreviewed","Q9FCG8_STRCO","Response regulatory domain-containing protein","SCO4201 2SCD46.15c",544,"NA","sco:SCO4201","GO:0000160",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4200","Q9FCG9","unreviewed","Q9FCG9_STRCO","Membrane protein","SCO4200 2SCD46.14",113,"NA","Q9FCG9","unreviewed","Q9FCG9_STRCO","Membrane protein","SCO4200 2SCD46.14",113,"NA","sco:SCO4200",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4199","Q9FCH0","unreviewed","Q9FCH0_STRCO","Heparin-binding hemagglutinin","SCO4199 2SCD46.13",213,"NA","Q9FCH0","unreviewed","Q9FCH0_STRCO","Heparin-binding hemagglutinin","SCO4199 2SCD46.13",213,"NA","sco:SCO4199",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4198","Q9FCH1","unreviewed","Q9FCH1_STRCO","DNA-binding protein","SCO4198 2SCD46.12",141,"NA","Q9FCH1","unreviewed","Q9FCH1_STRCO","DNA-binding protein","SCO4198 2SCD46.12",141,"NA","sco:SCO4198","GO:0003677",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4197","Q9FCH2","unreviewed","Q9FCH2_STRCO","MarR-family regulator","SCO4197 2SCD46.11",155,"NA","Q9FCH2","unreviewed","Q9FCH2_STRCO","MarR-family regulator","SCO4197 2SCD46.11",155,"NA","sco:SCO4197","GO:0003700;GO:0006355",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4196","Q9FCH3","unreviewed","Q9FCH3_STRCO","Organophosphate acid anhydrase","SCO4196 2SCD46.10c",404,"NA","Q9FCH3","unreviewed","Q9FCH3_STRCO","Organophosphate acid anhydrase","SCO4196 2SCD46.10c",404,"NA","sco:SCO4196","GO:0016787",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4195","Q9FCH4","unreviewed","Q9FCH4_STRCO","ATP/GTP binding protein","SCO4195 2SCD46.09",680,"NA","Q9FCH4","unreviewed","Q9FCH4_STRCO","ATP/GTP binding protein","SCO4195 2SCD46.09",680,"NA","sco:SCO4195","GO:0005524",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4194","Q9FCH5","unreviewed","Q9FCH5_STRCO","TetR-family transcriptional regulator","SCO4194 2SCD46.08",213,"NA","Q9FCH5","unreviewed","Q9FCH5_STRCO","TetR-family transcriptional regulator","SCO4194 2SCD46.08",213,"NA","sco:SCO4194","GO:0003677",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4193","Q9FCH6","unreviewed","Q9FCH6_STRCO","ATP/GTP-binding membrane protein","SCO4193 2SCD46.07",333,"NA","Q9FCH6","unreviewed","Q9FCH6_STRCO","ATP/GTP-binding membrane protein","SCO4193 2SCD46.07",333,"NA","sco:SCO4193",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4192","Q9FCH7","unreviewed","Q9FCH7_STRCO","Aminoglycoside phosphotransferase domain-containing protein","SCO4192 2SCD46.06",358,"NA","Q9FCH7","unreviewed","Q9FCH7_STRCO","Aminoglycoside phosphotransferase domain-containing protein","SCO4192 2SCD46.06",358,"NA","sco:SCO4192",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4191","Q9FCH8","unreviewed","Q9FCH8_STRCO","Hydrolase","SCO4191 2SCD46.05",273,"NA","Q9FCH8","unreviewed","Q9FCH8_STRCO","Hydrolase","SCO4191 2SCD46.05",273,"NA","sco:SCO4191",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4190","Q9FCH9","unreviewed","Q9FCH9_STRCO","GntR-family transcriptional regulator","SCO4190 2SCD46.04",291,"NA","Q9FCH9","unreviewed","Q9FCH9_STRCO","GntR-family transcriptional regulator","SCO4190 2SCD46.04",291,"NA","sco:SCO4190","GO:0003700;GO:0006355",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4188","Q9FCI0","unreviewed","Q9FCI0_STRCO","GntR-family transcriptional regulator","SCO4188 2SCD46.02",303,"NA","Q9FCI0","unreviewed","Q9FCI0_STRCO","GntR-family transcriptional regulator","SCO4188 2SCD46.02",303,"NA","sco:SCO4188","GO:0003700;GO:0006355",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5203","Q9FCI5","unreviewed","Q9FCI5_STRCO","Uncharacterized protein","SCO5203 2SC3B6.27c",223,"NA","Q9FCI5","unreviewed","Q9FCI5_STRCO","Uncharacterized protein","SCO5203 2SC3B6.27c",223,"NA","sco:SCO5203",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
